state_index,c1e_split,sample_id,source_group,position,replay_ready,missing_replay_fields,replay_packet_path,baseline_action_recoverable,candidate_action_recoverable,teacher_action_recoverable
11191,enriched,11,near_threshold_spots,first,1,,outputs\hu_turn2_stage8_20k_mc512\predicted_low_margin_from_pool.jsonl:3192,1,1,1
11192,enriched,12,near_threshold_spots,second,1,,outputs\hu_turn2_stage8_20k_mc512\predicted_low_margin_from_pool.jsonl:3193,1,1,1
11193,enriched,13,near_threshold_spots,first,1,,outputs\hu_turn2_stage8_20k_mc512\predicted_low_margin_from_pool.jsonl:3194,1,1,1
11194,enriched,14,near_threshold_spots,first,1,,outputs\hu_turn2_stage8_20k_mc512\predicted_low_margin_from_pool.jsonl:3195,1,1,1
11195,enriched,15,near_threshold_spots,second,1,,outputs\hu_turn2_stage8_20k_mc512\predicted_low_margin_from_pool.jsonl:3196,1,1,1
11196,enriched,16,near_threshold_spots,first,1,,outputs\hu_turn2_stage8_20k_mc512\predicted_low_margin_from_pool.jsonl:3197,1,1,1
11197,enriched,17,near_threshold_spots,second,1,,outputs\hu_turn2_stage8_20k_mc512\predicted_low_margin_from_pool.jsonl:3198,1,1,1
11198,enriched,18,near_threshold_spots,second,1,,outputs\hu_turn2_stage8_20k_mc512\predicted_low_margin_from_pool.jsonl:3199,1,1,1
11199,enriched,19,near_threshold_spots,first,1,,outputs\hu_turn2_stage8_20k_mc512\predicted_low_margin_from_pool.jsonl:3200,1,1,1
11200,enriched,0,near_threshold_spots,second,1,,outputs\hu_turn2_stage8_20k_mc512\predicted_low_margin_from_pool.jsonl:3201,1,1,1
11201,enriched,1,near_threshold_spots,first,1,,outputs\hu_turn2_stage8_20k_mc512\predicted_low_margin_from_pool.jsonl:3202,1,1,1
11202,enriched,2,near_threshold_spots,first,1,,outputs\hu_turn2_stage8_20k_mc512\predicted_low_margin_from_pool.jsonl:3203,1,1,1
11203,enriched,3,near_threshold_spots,second,1,,outputs\hu_turn2_stage8_20k_mc512\predicted_low_margin_from_pool.jsonl:3204,1,1,1
11204,enriched,4,near_threshold_spots,second,1,,outputs\hu_turn2_stage8_20k_mc512\predicted_low_margin_from_pool.jsonl:3205,1,1,1
11205,enriched,5,near_threshold_spots,first,1,,outputs\hu_turn2_stage8_20k_mc512\predicted_low_margin_from_pool.jsonl:3206,1,1,1
11206,enriched,6,near_threshold_spots,second,1,,outputs\hu_turn2_stage8_20k_mc512\predicted_low_margin_from_pool.jsonl:3207,1,1,1
11207,enriched,7,near_threshold_spots,first,1,,outputs\hu_turn2_stage8_20k_mc512\predicted_low_margin_from_pool.jsonl:3208,1,1,1
11208,enriched,8,near_threshold_spots,second,1,,outputs\hu_turn2_stage8_20k_mc512\predicted_low_margin_from_pool.jsonl:3209,1,1,1
11209,enriched,9,near_threshold_spots,first,1,,outputs\hu_turn2_stage8_20k_mc512\predicted_low_margin_from_pool.jsonl:3210,1,1,1
11210,enriched,10,near_threshold_spots,second,1,,outputs\hu_turn2_stage8_20k_mc512\predicted_low_margin_from_pool.jsonl:3211,1,1,1
11211,enriched,11,near_threshold_spots,first,1,,outputs\hu_turn2_stage8_20k_mc512\predicted_low_margin_from_pool.jsonl:3212,1,1,1
11212,enriched,12,near_threshold_spots,first,1,,outputs\hu_turn2_stage8_20k_mc512\predicted_low_margin_from_pool.jsonl:3213,1,1,1
11213,enriched,13,near_threshold_spots,second,1,,outputs\hu_turn2_stage8_20k_mc512\predicted_low_margin_from_pool.jsonl:3214,1,1,1
11214,enriched,14,near_threshold_spots,second,1,,outputs\hu_turn2_stage8_20k_mc512\predicted_low_margin_from_pool.jsonl:3215,1,1,1
11215,enriched,15,near_threshold_spots,second,1,,outputs\hu_turn2_stage8_20k_mc512\predicted_low_margin_from_pool.jsonl:3216,1,1,1
11216,enriched,16,near_threshold_spots,second,1,,outputs\hu_turn2_stage8_20k_mc512\predicted_low_margin_from_pool.jsonl:3217,1,1,1
11217,enriched,17,near_threshold_spots,second,1,,outputs\hu_turn2_stage8_20k_mc512\predicted_low_margin_from_pool.jsonl:3218,1,1,1
11218,enriched,18,near_threshold_spots,second,1,,outputs\hu_turn2_stage8_20k_mc512\predicted_low_margin_from_pool.jsonl:3219,1,1,1
11219,enriched,19,near_threshold_spots,first,1,,outputs\hu_turn2_stage8_20k_mc512\predicted_low_margin_from_pool.jsonl:3220,1,1,1
11220,enriched,0,near_threshold_spots,second,1,,outputs\hu_turn2_stage8_20k_mc512\predicted_low_margin_from_pool.jsonl:3221,1,1,1
11221,enriched,1,near_threshold_spots,first,1,,outputs\hu_turn2_stage8_20k_mc512\predicted_low_margin_from_pool.jsonl:3222,1,1,1
11222,enriched,2,near_threshold_spots,second,1,,outputs\hu_turn2_stage8_20k_mc512\predicted_low_margin_from_pool.jsonl:3223,1,1,1
11223,enriched,3,near_threshold_spots,second,1,,outputs\hu_turn2_stage8_20k_mc512\predicted_low_margin_from_pool.jsonl:3224,1,1,1
11224,enriched,4,near_threshold_spots,second,1,,outputs\hu_turn2_stage8_20k_mc512\predicted_low_margin_from_pool.jsonl:3225,1,1,1
11225,enriched,5,near_threshold_spots,second,1,,outputs\hu_turn2_stage8_20k_mc512\predicted_low_margin_from_pool.jsonl:3226,1,1,1
11226,enriched,6,near_threshold_spots,first,1,,outputs\hu_turn2_stage8_20k_mc512\predicted_low_margin_from_pool.jsonl:3227,1,1,1
11227,enriched,7,near_threshold_spots,second,1,,outputs\hu_turn2_stage8_20k_mc512\predicted_low_margin_from_pool.jsonl:3228,1,1,1
11228,enriched,8,near_threshold_spots,first,1,,outputs\hu_turn2_stage8_20k_mc512\predicted_low_margin_from_pool.jsonl:3229,1,1,1
11229,enriched,9,near_threshold_spots,second,1,,outputs\hu_turn2_stage8_20k_mc512\predicted_low_margin_from_pool.jsonl:3230,1,1,1
11230,enriched,10,near_threshold_spots,first,1,,outputs\hu_turn2_stage8_20k_mc512\predicted_low_margin_from_pool.jsonl:3231,1,1,1
11231,enriched,11,near_threshold_spots,second,1,,outputs\hu_turn2_stage8_20k_mc512\predicted_low_margin_from_pool.jsonl:3232,1,1,1
11232,enriched,12,near_threshold_spots,first,1,,outputs\hu_turn2_stage8_20k_mc512\predicted_low_margin_from_pool.jsonl:3233,1,1,1
11233,enriched,13,near_threshold_spots,second,1,,outputs\hu_turn2_stage8_20k_mc512\predicted_low_margin_from_pool.jsonl:3234,1,1,1
11234,enriched,14,near_threshold_spots,second,1,,outputs\hu_turn2_stage8_20k_mc512\predicted_low_margin_from_pool.jsonl:3235,1,1,1
11235,enriched,15,near_threshold_spots,first,1,,outputs\hu_turn2_stage8_20k_mc512\predicted_low_margin_from_pool.jsonl:3236,1,1,1
11236,enriched,16,near_threshold_spots,first,1,,outputs\hu_turn2_stage8_20k_mc512\predicted_low_margin_from_pool.jsonl:3237,1,1,1
11237,enriched,17,near_threshold_spots,first,1,,outputs\hu_turn2_stage8_20k_mc512\predicted_low_margin_from_pool.jsonl:3238,1,1,1
11238,enriched,18,near_threshold_spots,second,1,,outputs\hu_turn2_stage8_20k_mc512\predicted_low_margin_from_pool.jsonl:3239,1,1,1
11239,enriched,19,near_threshold_spots,first,1,,outputs\hu_turn2_stage8_20k_mc512\predicted_low_margin_from_pool.jsonl:3240,1,1,1
11240,enriched,0,near_threshold_spots,second,1,,outputs\hu_turn2_stage8_20k_mc512\predicted_low_margin_from_pool.jsonl:3241,1,1,1
11241,enriched,1,near_threshold_spots,second,1,,outputs\hu_turn2_stage8_20k_mc512\predicted_low_margin_from_pool.jsonl:3242,1,1,1
11242,enriched,2,near_threshold_spots,second,1,,outputs\hu_turn2_stage8_20k_mc512\predicted_low_margin_from_pool.jsonl:3243,1,1,1
11243,enriched,3,near_threshold_spots,first,1,,outputs\hu_turn2_stage8_20k_mc512\predicted_low_margin_from_pool.jsonl:3244,1,1,1
11244,enriched,4,near_threshold_spots,second,1,,outputs\hu_turn2_stage8_20k_mc512\predicted_low_margin_from_pool.jsonl:3245,1,1,1
11245,enriched,5,near_threshold_spots,first,1,,outputs\hu_turn2_stage8_20k_mc512\predicted_low_margin_from_pool.jsonl:3246,1,1,1
11246,enriched,6,near_threshold_spots,first,1,,outputs\hu_turn2_stage8_20k_mc512\predicted_low_margin_from_pool.jsonl:3247,1,1,1
11247,enriched,7,near_threshold_spots,second,1,,outputs\hu_turn2_stage8_20k_mc512\predicted_low_margin_from_pool.jsonl:3248,1,1,1
11248,enriched,8,near_threshold_spots,second,1,,outputs\hu_turn2_stage8_20k_mc512\predicted_low_margin_from_pool.jsonl:3249,1,1,1
11249,enriched,9,near_threshold_spots,first,1,,outputs\hu_turn2_stage8_20k_mc512\predicted_low_margin_from_pool.jsonl:3250,1,1,1
11250,enriched,10,near_threshold_spots,second,1,,outputs\hu_turn2_stage8_20k_mc512\predicted_low_margin_from_pool.jsonl:3251,1,1,1
11251,enriched,11,near_threshold_spots,first,1,,outputs\hu_turn2_stage8_20k_mc512\predicted_low_margin_from_pool.jsonl:3252,1,1,1
11252,enriched,12,near_threshold_spots,second,1,,outputs\hu_turn2_stage8_20k_mc512\predicted_low_margin_from_pool.jsonl:3253,1,1,1
11253,enriched,13,near_threshold_spots,second,1,,outputs\hu_turn2_stage8_20k_mc512\predicted_low_margin_from_pool.jsonl:3254,1,1,1
11254,enriched,14,near_threshold_spots,second,1,,outputs\hu_turn2_stage8_20k_mc512\predicted_low_margin_from_pool.jsonl:3255,1,1,1
11255,enriched,15,near_threshold_spots,second,1,,outputs\hu_turn2_stage8_20k_mc512\predicted_low_margin_from_pool.jsonl:3256,1,1,1
11256,enriched,16,near_threshold_spots,second,1,,outputs\hu_turn2_stage8_20k_mc512\predicted_low_margin_from_pool.jsonl:3257,1,1,1
11257,enriched,17,near_threshold_spots,first,1,,outputs\hu_turn2_stage8_20k_mc512\predicted_low_margin_from_pool.jsonl:3258,1,1,1
11258,enriched,18,near_threshold_spots,second,1,,outputs\hu_turn2_stage8_20k_mc512\predicted_low_margin_from_pool.jsonl:3259,1,1,1
11259,enriched,19,near_threshold_spots,second,1,,outputs\hu_turn2_stage8_20k_mc512\predicted_low_margin_from_pool.jsonl:3260,1,1,1
11260,enriched,0,near_threshold_spots,first,1,,outputs\hu_turn2_stage8_20k_mc512\predicted_low_margin_from_pool.jsonl:3261,1,1,1
11261,enriched,1,near_threshold_spots,second,1,,outputs\hu_turn2_stage8_20k_mc512\predicted_low_margin_from_pool.jsonl:3262,1,1,1
11262,enriched,2,near_threshold_spots,first,1,,outputs\hu_turn2_stage8_20k_mc512\predicted_low_margin_from_pool.jsonl:3263,1,1,1
11263,enriched,3,near_threshold_spots,first,1,,outputs\hu_turn2_stage8_20k_mc512\predicted_low_margin_from_pool.jsonl:3264,1,1,1
11264,enriched,4,near_threshold_spots,first,1,,outputs\hu_turn2_stage8_20k_mc512\predicted_low_margin_from_pool.jsonl:3265,1,1,1
11265,enriched,5,near_threshold_spots,first,1,,outputs\hu_turn2_stage8_20k_mc512\predicted_low_margin_from_pool.jsonl:3266,1,1,1
11266,enriched,6,near_threshold_spots,second,1,,outputs\hu_turn2_stage8_20k_mc512\predicted_low_margin_from_pool.jsonl:3267,1,1,1
11267,enriched,7,near_threshold_spots,first,1,,outputs\hu_turn2_stage8_20k_mc512\predicted_low_margin_from_pool.jsonl:3268,1,1,1
11268,enriched,8,near_threshold_spots,second,1,,outputs\hu_turn2_stage8_20k_mc512\predicted_low_margin_from_pool.jsonl:3269,1,1,1
11269,enriched,9,near_threshold_spots,first,1,,outputs\hu_turn2_stage8_20k_mc512\predicted_low_margin_from_pool.jsonl:3270,1,1,1
11270,enriched,10,near_threshold_spots,first,1,,outputs\hu_turn2_stage8_20k_mc512\predicted_low_margin_from_pool.jsonl:3271,1,1,1
11271,enriched,11,near_threshold_spots,second,1,,outputs\hu_turn2_stage8_20k_mc512\predicted_low_margin_from_pool.jsonl:3272,1,1,1
11272,enriched,12,near_threshold_spots,first,1,,outputs\hu_turn2_stage8_20k_mc512\predicted_low_margin_from_pool.jsonl:3273,1,1,1
11273,enriched,13,near_threshold_spots,second,1,,outputs\hu_turn2_stage8_20k_mc512\predicted_low_margin_from_pool.jsonl:3274,1,1,1
11274,enriched,14,near_threshold_spots,second,1,,outputs\hu_turn2_stage8_20k_mc512\predicted_low_margin_from_pool.jsonl:3275,1,1,1
11275,enriched,15,near_threshold_spots,second,1,,outputs\hu_turn2_stage8_20k_mc512\predicted_low_margin_from_pool.jsonl:3276,1,1,1
11276,enriched,16,near_threshold_spots,first,1,,outputs\hu_turn2_stage8_20k_mc512\predicted_low_margin_from_pool.jsonl:3277,1,1,1
11277,enriched,17,near_threshold_spots,second,1,,outputs\hu_turn2_stage8_20k_mc512\predicted_low_margin_from_pool.jsonl:3278,1,1,1
11278,enriched,18,near_threshold_spots,first,1,,outputs\hu_turn2_stage8_20k_mc512\predicted_low_margin_from_pool.jsonl:3279,1,1,1
11279,enriched,19,near_threshold_spots,first,1,,outputs\hu_turn2_stage8_20k_mc512\predicted_low_margin_from_pool.jsonl:3280,1,1,1
11280,enriched,0,near_threshold_spots,first,1,,outputs\hu_turn2_stage8_20k_mc512\predicted_low_margin_from_pool.jsonl:3281,1,1,1
11281,enriched,1,near_threshold_spots,first,1,,outputs\hu_turn2_stage8_20k_mc512\predicted_low_margin_from_pool.jsonl:3282,1,1,1
11282,enriched,2,near_threshold_spots,second,1,,outputs\hu_turn2_stage8_20k_mc512\predicted_low_margin_from_pool.jsonl:3283,1,1,1
11283,enriched,3,near_threshold_spots,first,1,,outputs\hu_turn2_stage8_20k_mc512\predicted_low_margin_from_pool.jsonl:3284,1,1,1
11284,enriched,4,near_threshold_spots,second,1,,outputs\hu_turn2_stage8_20k_mc512\predicted_low_margin_from_pool.jsonl:3285,1,1,1
11285,enriched,5,near_threshold_spots,first,1,,outputs\hu_turn2_stage8_20k_mc512\predicted_low_margin_from_pool.jsonl:3286,1,1,1
11286,enriched,6,near_threshold_spots,second,1,,outputs\hu_turn2_stage8_20k_mc512\predicted_low_margin_from_pool.jsonl:3287,1,1,1
11287,enriched,7,near_threshold_spots,second,1,,outputs\hu_turn2_stage8_20k_mc512\predicted_low_margin_from_pool.jsonl:3288,1,1,1
11288,enriched,8,near_threshold_spots,first,1,,outputs\hu_turn2_stage8_20k_mc512\predicted_low_margin_from_pool.jsonl:3289,1,1,1
11289,enriched,9,near_threshold_spots,second,1,,outputs\hu_turn2_stage8_20k_mc512\predicted_low_margin_from_pool.jsonl:3290,1,1,1
11290,enriched,10,near_threshold_spots,first,1,,outputs\hu_turn2_stage8_20k_mc512\predicted_low_margin_from_pool.jsonl:3291,1,1,1
11291,enriched,11,near_threshold_spots,second,1,,outputs\hu_turn2_stage8_20k_mc512\predicted_low_margin_from_pool.jsonl:3292,1,1,1
11292,enriched,12,near_threshold_spots,first,1,,outputs\hu_turn2_stage8_20k_mc512\predicted_low_margin_from_pool.jsonl:3293,1,1,1
11293,enriched,13,near_threshold_spots,second,1,,outputs\hu_turn2_stage8_20k_mc512\predicted_low_margin_from_pool.jsonl:3294,1,1,1
11294,enriched,14,near_threshold_spots,first,1,,outputs\hu_turn2_stage8_20k_mc512\predicted_low_margin_from_pool.jsonl:3295,1,1,1
11295,enriched,15,near_threshold_spots,second,1,,outputs\hu_turn2_stage8_20k_mc512\predicted_low_margin_from_pool.jsonl:3296,1,1,1
11296,enriched,16,near_threshold_spots,first,1,,outputs\hu_turn2_stage8_20k_mc512\predicted_low_margin_from_pool.jsonl:3297,1,1,1
11297,enriched,17,near_threshold_spots,second,1,,outputs\hu_turn2_stage8_20k_mc512\predicted_low_margin_from_pool.jsonl:3298,1,1,1
11298,enriched,18,near_threshold_spots,first,1,,outputs\hu_turn2_stage8_20k_mc512\predicted_low_margin_from_pool.jsonl:3299,1,1,1
11299,enriched,19,near_threshold_spots,second,1,,outputs\hu_turn2_stage8_20k_mc512\predicted_low_margin_from_pool.jsonl:3300,1,1,1
11300,enriched,0,near_threshold_spots,first,1,,outputs\hu_turn2_stage8_20k_mc512\predicted_low_margin_from_pool.jsonl:3301,1,1,1
11301,enriched,1,near_threshold_spots,second,1,,outputs\hu_turn2_stage8_20k_mc512\predicted_low_margin_from_pool.jsonl:3302,1,1,1
11302,enriched,2,near_threshold_spots,first,1,,outputs\hu_turn2_stage8_20k_mc512\predicted_low_margin_from_pool.jsonl:3303,1,1,1
11303,enriched,3,near_threshold_spots,first,1,,outputs\hu_turn2_stage8_20k_mc512\predicted_low_margin_from_pool.jsonl:3304,1,1,1
11304,enriched,4,near_threshold_spots,second,1,,outputs\hu_turn2_stage8_20k_mc512\predicted_low_margin_from_pool.jsonl:3305,1,1,1
11305,enriched,5,near_threshold_spots,first,1,,outputs\hu_turn2_stage8_20k_mc512\predicted_low_margin_from_pool.jsonl:3306,1,1,1
11306,enriched,6,near_threshold_spots,second,1,,outputs\hu_turn2_stage8_20k_mc512\predicted_low_margin_from_pool.jsonl:3307,1,1,1
11307,enriched,7,near_threshold_spots,first,1,,outputs\hu_turn2_stage8_20k_mc512\predicted_low_margin_from_pool.jsonl:3308,1,1,1
11308,enriched,8,near_threshold_spots,first,1,,outputs\hu_turn2_stage8_20k_mc512\predicted_low_margin_from_pool.jsonl:3309,1,1,1
11309,enriched,9,near_threshold_spots,first,1,,outputs\hu_turn2_stage8_20k_mc512\predicted_low_margin_from_pool.jsonl:3310,1,1,1
11310,enriched,10,near_threshold_spots,first,1,,outputs\hu_turn2_stage8_20k_mc512\predicted_low_margin_from_pool.jsonl:3311,1,1,1
11311,enriched,11,near_threshold_spots,second,1,,outputs\hu_turn2_stage8_20k_mc512\predicted_low_margin_from_pool.jsonl:3312,1,1,1
11312,enriched,12,near_threshold_spots,first,1,,outputs\hu_turn2_stage8_20k_mc512\predicted_low_margin_from_pool.jsonl:3313,1,1,1
11313,enriched,13,near_threshold_spots,first,1,,outputs\hu_turn2_stage8_20k_mc512\predicted_low_margin_from_pool.jsonl:3314,1,1,1
11314,enriched,14,near_threshold_spots,second,1,,outputs\hu_turn2_stage8_20k_mc512\predicted_low_margin_from_pool.jsonl:3315,1,1,1
11315,enriched,15,near_threshold_spots,first,1,,outputs\hu_turn2_stage8_20k_mc512\predicted_low_margin_from_pool.jsonl:3316,1,1,1
11316,enriched,16,near_threshold_spots,second,1,,outputs\hu_turn2_stage8_20k_mc512\predicted_low_margin_from_pool.jsonl:3317,1,1,1
11317,enriched,17,near_threshold_spots,first,1,,outputs\hu_turn2_stage8_20k_mc512\predicted_low_margin_from_pool.jsonl:3318,1,1,1
11318,enriched,18,near_threshold_spots,first,1,,outputs\hu_turn2_stage8_20k_mc512\predicted_low_margin_from_pool.jsonl:3319,1,1,1
11319,enriched,19,near_threshold_spots,second,1,,outputs\hu_turn2_stage8_20k_mc512\predicted_low_margin_from_pool.jsonl:3320,1,1,1
11320,enriched,0,near_threshold_spots,second,1,,outputs\hu_turn2_stage8_20k_mc512\predicted_low_margin_from_pool.jsonl:3321,1,1,1
11321,enriched,1,near_threshold_spots,first,1,,outputs\hu_turn2_stage8_20k_mc512\predicted_low_margin_from_pool.jsonl:3322,1,1,1
11322,enriched,2,near_threshold_spots,first,1,,outputs\hu_turn2_stage8_20k_mc512\predicted_low_margin_from_pool.jsonl:3323,1,1,1
11323,enriched,3,near_threshold_spots,second,1,,outputs\hu_turn2_stage8_20k_mc512\predicted_low_margin_from_pool.jsonl:3324,1,1,1
11324,enriched,4,near_threshold_spots,first,1,,outputs\hu_turn2_stage8_20k_mc512\predicted_low_margin_from_pool.jsonl:3325,1,1,1
11325,enriched,5,near_threshold_spots,second,1,,outputs\hu_turn2_stage8_20k_mc512\predicted_low_margin_from_pool.jsonl:3326,1,1,1
11326,enriched,6,near_threshold_spots,first,1,,outputs\hu_turn2_stage8_20k_mc512\predicted_low_margin_from_pool.jsonl:3327,1,1,1
11327,enriched,7,near_threshold_spots,second,1,,outputs\hu_turn2_stage8_20k_mc512\predicted_low_margin_from_pool.jsonl:3328,1,1,1
11328,enriched,8,near_threshold_spots,first,1,,outputs\hu_turn2_stage8_20k_mc512\predicted_low_margin_from_pool.jsonl:3329,1,1,1
11329,enriched,9,near_threshold_spots,second,1,,outputs\hu_turn2_stage8_20k_mc512\predicted_low_margin_from_pool.jsonl:3330,1,1,1
11330,enriched,10,near_threshold_spots,first,1,,outputs\hu_turn2_stage8_20k_mc512\predicted_low_margin_from_pool.jsonl:3331,1,1,1
11331,enriched,11,near_threshold_spots,second,1,,outputs\hu_turn2_stage8_20k_mc512\predicted_low_margin_from_pool.jsonl:3332,1,1,1
11332,enriched,12,near_threshold_spots,second,1,,outputs\hu_turn2_stage8_20k_mc512\predicted_low_margin_from_pool.jsonl:3333,1,1,1
11333,enriched,13,near_threshold_spots,first,1,,outputs\hu_turn2_stage8_20k_mc512\predicted_low_margin_from_pool.jsonl:3334,1,1,1
11334,enriched,14,near_threshold_spots,second,1,,outputs\hu_turn2_stage8_20k_mc512\predicted_low_margin_from_pool.jsonl:3335,1,1,1
11335,enriched,15,near_threshold_spots,second,1,,outputs\hu_turn2_stage8_20k_mc512\predicted_low_margin_from_pool.jsonl:3336,1,1,1
11336,enriched,16,near_threshold_spots,first,1,,outputs\hu_turn2_stage8_20k_mc512\predicted_low_margin_from_pool.jsonl:3337,1,1,1
11337,enriched,17,near_threshold_spots,second,1,,outputs\hu_turn2_stage8_20k_mc512\predicted_low_margin_from_pool.jsonl:3338,1,1,1
11338,enriched,18,near_threshold_spots,first,1,,outputs\hu_turn2_stage8_20k_mc512\predicted_low_margin_from_pool.jsonl:3339,1,1,1
11339,enriched,19,near_threshold_spots,second,1,,outputs\hu_turn2_stage8_20k_mc512\predicted_low_margin_from_pool.jsonl:3340,1,1,1
11340,enriched,0,near_threshold_spots,first,1,,outputs\hu_turn2_stage8_20k_mc512\predicted_low_margin_from_pool.jsonl:3341,1,1,1
11341,enriched,1,near_threshold_spots,second,1,,outputs\hu_turn2_stage8_20k_mc512\predicted_low_margin_from_pool.jsonl:3342,1,1,1
11342,enriched,2,near_threshold_spots,first,1,,outputs\hu_turn2_stage8_20k_mc512\predicted_low_margin_from_pool.jsonl:3343,1,1,1
11343,enriched,3,near_threshold_spots,second,1,,outputs\hu_turn2_stage8_20k_mc512\predicted_low_margin_from_pool.jsonl:3344,1,1,1
11344,enriched,4,near_threshold_spots,first,1,,outputs\hu_turn2_stage8_20k_mc512\predicted_low_margin_from_pool.jsonl:3345,1,1,1
11345,enriched,5,near_threshold_spots,second,1,,outputs\hu_turn2_stage8_20k_mc512\predicted_low_margin_from_pool.jsonl:3346,1,1,1
11346,enriched,6,near_threshold_spots,second,1,,outputs\hu_turn2_stage8_20k_mc512\predicted_low_margin_from_pool.jsonl:3347,1,1,1
11347,enriched,7,near_threshold_spots,second,1,,outputs\hu_turn2_stage8_20k_mc512\predicted_low_margin_from_pool.jsonl:3348,1,1,1
